CustomerID,Recency,Frequency,Monetary,Country,Cluster,R_Score,F_Score,M_Score,RFM_Segment
15958,74,1,104.35,United Kingdom,3,2,1,1,211
15963,20,2,470.76,United Kingdom,0,3,2,2,322
15965,17,4,808.87,United Kingdom,0,4,3,3,433
15967,23,2,397.68,United Kingdom,0,3,2,2,322
15969,3,3,666.1,United Kingdom,0,4,3,2,432
15970,304,1,314.09999999999997,United Kingdom,3,1,1,2,112
15971,18,12,4199.85,United Kingdom,2,4,4,4,444
15973,367,1,307.82000000000005,United Kingdom,3,1,1,2,112
15974,39,7,3442.15,United Kingdom,1,3,4,4,344
15975,84,1,371.01,United Kingdom,3,2,1,2,212
15976,165,2,427.64,United Kingdom,3,1,2,2,122
15977,17,2,1054.73,United Kingdom,0,4,2,3,423
15978,77,1,1098.78,United Kingdom,3,2,1,3,213
15980,89,3,2398.86,United Kingdom,1,2,3,4,234
15981,25,8,3408.48,United Kingdom,2,3,4,4,344
15983,22,4,1465.12,United Kingdom,1,3,3,3,333
15984,3,10,2780.63,United Kingdom,2,4,4,4,444
15985,123,2,1142.42,United Kingdom,1,2,2,3,223
15986,30,1,168.12,United Kingdom,0,3,1,1,311
15987,12,7,1432.77,United Kingdom,2,4,4,3,443
15988,19,1,156.78,United Kingdom,0,3,1,1,311
15990,44,2,792.11,United Kingdom,1,3,2,3,323
15992,4,1,41.989999999999995,United Kingdom,0,4,1,1,411
15993,9,7,2777.67,United Kingdom,2,4,4,4,444
15994,55,1,414.27,United Kingdom,3,2,1,2,212
15996,88,6,1032.58,United Kingdom,1,2,4,3,243
15998,37,5,3080.22,United Kingdom,1,3,4,4,344
16000,3,3,12393.7,United Kingdom,2,4,3,4,434
16003,30,5,2735.37,United Kingdom,1,3,4,4,344
16005,12,4,578.71,United Kingdom,0,4,3,2,432
16006,211,1,101.4,United Kingdom,3,1,1,1,111
16007,48,4,1693.81,United Kingdom,1,3,3,4,334
16008,24,3,478.78,United Kingdom,0,3,3,2,332
16009,22,4,972.11,United Kingdom,1,3,3,3,333
16010,246,3,392.4,United Kingdom,3,1,3,2,132
16011,8,16,3352.96,United Kingdom,2,4,4,4,444
16012,35,3,1415.29,United Kingdom,1,3,3,3,333
16013,4,47,37130.6,United Kingdom,2,4,4,4,444
16014,38,3,646.83,United Kingdom,1,3,3,2,332
16015,4,3,704.55,United Kingdom,0,4,3,3,433
16016,3,8,1465.51,United Kingdom,2,4,4,3,443
16017,47,1,211.88,United Kingdom,3,3,1,1,311
16018,39,2,408.9,United Kingdom,0,3,2,2,322
16019,47,9,3786.24,United Kingdom,2,3,4,4,344
16020,17,3,851.01,United Kingdom,0,4,3,3,433
16022,260,1,602.63,United Kingdom,3,1,1,2,112
16023,46,3,719.81,United Kingdom,1,3,3,3,333
16024,12,1,251.03,United Kingdom,0,4,1,1,411
16025,30,1,439.65999999999997,United Kingdom,0,3,1,2,312
16026,43,1,236.09,United Kingdom,3,3,1,1,311
16027,92,6,934.62,United Kingdom,1,2,4,3,243
16029,39,63,80850.84,United Kingdom,2,3,4,4,344
16030,310,1,331.24,United Kingdom,3,1,1,2,112
16031,92,2,547.9,United Kingdom,3,2,2,2,222
16033,6,20,8778.82,United Kingdom,2,4,4,4,444
16034,196,3,437.70000000000005,United Kingdom,3,1,3,2,132
16036,87,2,758.9200000000001,United Kingdom,1,2,2,3,223
16037,270,3,855.02,United Kingdom,1,1,3,3,133
16038,8,3,471.78,United Kingdom,0,4,3,2,432
16040,65,3,1313.55,United Kingdom,1,2,3,3,233
16041,31,3,3166.4,United Kingdom,1,3,3,4,334
16042,22,5,1177.47,United Kingdom,1,3,4,3,343
16043,38,4,773.99,United Kingdom,1,3,3,3,333
16045,120,4,1340.7,United Kingdom,1,2,3,3,233
16048,373,2,256.44,United Kingdom,3,1,2,1,121
16049,40,3,1074.81,United Kingdom,1,3,3,3,333
16050,174,1,137.9,United Kingdom,3,1,1,1,111
16052,54,1,362.06,United Kingdom,3,2,1,2,212
16053,33,2,1511.95,United Kingdom,1,3,2,3,323
16054,145,1,783.9,United Kingdom,3,1,1,3,113
16055,221,1,134.8,United Kingdom,3,1,1,1,111
16056,45,1,650.75,United Kingdom,0,3,1,2,312
16057,16,7,2263.12,United Kingdom,2,4,4,4,444
16059,66,6,1453.16,United Kingdom,1,2,4,3,243
16062,10,4,1153.62,United Kingdom,0,4,3,3,433
16063,260,1,335.32,United Kingdom,3,1,1,2,112
16065,365,1,367.14,United Kingdom,3,1,1,2,112
16066,17,5,1521.04,United Kingdom,1,4,4,3,443
16070,22,2,852.15,United Kingdom,0,3,2,3,323
16071,45,1,326.24,United Kingdom,3,3,1,2,312
16072,288,1,584.3199999999999,United Kingdom,3,1,1,2,112
16073,297,1,122.4,United Kingdom,3,1,1,1,111
16076,3,10,2234.73,United Kingdom,2,4,4,4,444
16078,284,1,79.2,United Kingdom,3,1,1,1,111
16079,17,3,1352.0,United Kingdom,1,4,3,3,433
16080,82,2,217.16,United Kingdom,3,2,2,1,221
16081,56,5,2799.42,United Kingdom,1,2,4,4,244
16083,101,2,1317.62,United Kingdom,1,2,2,3,223
16084,299,1,436.18,United Kingdom,3,1,1,2,112
16085,23,5,981.51,United Kingdom,1,3,4,3,343
16086,59,5,1121.39,United Kingdom,1,2,4,3,243
16091,155,2,315.06,United Kingdom,3,1,2,2,122
16092,115,3,817.86,United Kingdom,1,2,3,3,233
16093,107,1,17.0,United Kingdom,3,2,1,1,211
16094,12,4,1078.23,United Kingdom,0,4,3,3,433
16096,264,1,320.62,United Kingdom,3,1,1,2,112
16097,240,1,185.04999999999998,United Kingdom,3,1,1,1,111
16098,88,7,2005.63,United Kingdom,1,2,4,4,244
16099,50,3,731.9,United Kingdom,1,3,3,3,333
16101,71,1,1290.7,United Kingdom,1,2,1,3,213
16102,42,3,1842.14,United Kingdom,1,3,3,4,334
16103,7,6,1429.64,United Kingdom,2,4,4,3,443
16104,62,1,298.21,United Kingdom,3,2,1,1,211
16105,249,1,336.96,United Kingdom,3,1,1,2,112
16106,66,1,108.38,United Kingdom,3,2,1,1,211
16107,18,7,3204.1600000000003,United Kingdom,2,4,4,4,444
16108,85,1,842.5,United Kingdom,3,2,1,3,213
16109,219,2,611.88,United Kingdom,3,1,2,2,122
16110,45,3,1320.95,United Kingdom,1,3,3,3,333
16112,143,4,195.74,United Kingdom,3,1,3,1,131
16113,183,1,161.38,United Kingdom,3,1,1,1,111
16114,171,1,135.75000000000003,United Kingdom,3,1,1,1,111
16115,10,8,1660.8799999999999,United Kingdom,2,4,4,4,444
16116,212,1,612.78,United Kingdom,3,1,1,2,112
16117,190,1,232.21,United Kingdom,3,1,1,1,111
16119,8,2,423.36,United Kingdom,0,4,2,2,422
16120,59,4,1309.14,United Kingdom,1,2,3,3,233
16121,57,2,854.66,United Kingdom,1,2,2,3,223
16122,73,4,684.42,United Kingdom,1,2,3,3,233
16123,52,1,307.78000000000003,United Kingdom,3,2,1,2,212
16124,317,1,249.0,United Kingdom,3,1,1,1,111
16125,367,1,289.35,United Kingdom,3,1,1,1,111
16126,29,4,6287.77,United Kingdom,1,3,3,4,334
16127,39,1,656.25,United Kingdom,0,3,1,2,312
16128,18,5,1880.22,United Kingdom,1,4,4,4,444
16131,52,6,3506.54,United Kingdom,1,2,4,4,244
16133,4,33,14589.04,United Kingdom,2,4,4,4,444
16134,22,2,618.09,United Kingdom,0,3,2,2,322
16135,263,1,517.55,United Kingdom,3,1,1,2,112
16136,60,3,709.38,United Kingdom,1,2,3,3,233
16139,19,3,635.4100000000001,United Kingdom,0,3,3,2,332
16140,66,2,725.1800000000001,United Kingdom,1,2,2,3,223
16141,88,1,620.4,United Kingdom,3,2,1,2,212
16142,250,1,535.34,United Kingdom,3,1,1,2,112
16143,3,6,2424.94,United Kingdom,2,4,4,4,444
16144,247,1,175.2,United Kingdom,3,1,1,1,111
16145,9,11,3799.4900000000002,United Kingdom,2,4,4,4,444
16146,157,3,734.13,United Kingdom,1,1,3,3,133
16147,134,1,375.0,United Kingdom,3,2,1,2,212
16148,296,1,76.32000000000001,United Kingdom,3,1,1,1,111
16149,5,2,280.52,United Kingdom,0,4,2,1,421
16150,43,5,2053.02,United Kingdom,1,3,4,4,344
16152,269,1,1829.04,United Kingdom,3,1,1,4,114
16153,50,5,1824.23,United Kingdom,1,3,4,4,344
16156,9,9,3092.04,United Kingdom,2,4,4,4,444
16157,16,3,656.69,United Kingdom,0,4,3,2,432
16159,282,1,348.2,United Kingdom,3,1,1,2,112
16160,65,2,1025.44,United Kingdom,1,2,2,3,223
16161,2,19,5533.67,United Kingdom,2,4,4,4,444
16162,252,1,37.4,United Kingdom,3,1,1,1,111
16163,232,2,856.6,United Kingdom,3,1,2,3,123
16164,17,3,822.48,United Kingdom,0,4,3,3,433
16168,11,27,3787.6,United Kingdom,2,4,4,4,444
16169,8,4,1822.97,United Kingdom,1,4,3,4,434
16170,51,6,1885.05,United Kingdom,1,3,4,4,344
16171,59,1,73.19999999999999,United Kingdom,3,2,1,1,211
16172,95,5,1140.21,United Kingdom,1,2,4,3,243
16173,16,6,1418.32,United Kingdom,1,4,4,3,443
16174,126,3,1009.55,United Kingdom,1,2,3,3,233
16175,94,4,1037.5900000000001,United Kingdom,1,2,3,3,233
16177,50,1,331.95,United Kingdom,3,3,1,2,312
16178,138,1,197.9,United Kingdom,3,2,1,1,211
16179,61,1,215.83,United Kingdom,3,2,1,1,211
16180,100,8,10254.18,United Kingdom,1,2,4,4,244
16181,73,1,305.54,United Kingdom,3,2,1,1,211
16182,72,4,6617.65,United Kingdom,1,2,3,4,234
16183,67,1,338.71000000000004,United Kingdom,3,2,1,2,212
16184,64,6,1158.79,United Kingdom,1,2,4,3,243
16185,17,2,529.41,United Kingdom,0,4,2,2,422
16186,23,12,4006.94,United Kingdom,2,3,4,4,344
16187,32,15,6911.4400000000005,United Kingdom,2,3,4,4,344
16188,45,4,981.86,United Kingdom,1,3,3,3,333
16189,16,2,215.48,United Kingdom,0,4,2,1,421
16190,40,1,215.08,United Kingdom,3,3,1,1,311
16191,3,13,5180.52,United Kingdom,2,4,4,4,444
16193,237,1,314.45,United Kingdom,3,1,1,2,112
16198,75,1,400.68100000000004,United Kingdom,3,2,1,2,212
16200,4,2,1068.8700000000001,United Kingdom,0,4,2,3,423
16201,3,4,1863.47,United Kingdom,2,4,3,4,434
16202,361,1,365.27,United Kingdom,3,1,1,2,112
16203,59,4,592.9,United Kingdom,1,2,3,2,232
16204,23,1,384.18,United Kingdom,0,3,1,2,312
16205,31,4,757.63,United Kingdom,1,3,3,3,333
16206,55,4,537.0600000000001,United Kingdom,1,2,3,2,232
16207,25,1,394.38,United Kingdom,0,3,1,2,312
16208,45,2,664.26,United Kingdom,1,3,2,2,322
16209,89,5,2262.62,United Kingdom,1,2,4,4,244
16210,2,18,21086.3,United Kingdom,2,4,4,4,444
16211,89,1,547.02,United Kingdom,3,2,1,2,212
16212,19,2,690.34,United Kingdom,0,3,2,3,323
16213,79,1,159.0,United Kingdom,3,2,1,1,211
16214,171,3,1062.75,United Kingdom,1,1,3,3,133
16215,81,1,242.35,United Kingdom,3,2,1,1,211
16216,267,1,914.9300000000001,United Kingdom,3,1,1,3,113
16217,235,2,304.25,United Kingdom,3,1,2,1,121
16218,30,7,3084.68,United Kingdom,1,3,4,4,344
16221,37,3,860.86,United Kingdom,1,3,3,3,333
16222,318,1,773.55,United Kingdom,3,1,1,3,113
16224,57,4,1295.3,United Kingdom,1,2,3,3,233
16225,45,5,1096.32,United Kingdom,1,3,4,3,343
16226,203,3,255.12,United Kingdom,3,1,3,1,131
16227,225,1,314.22,United Kingdom,3,1,1,2,112
16229,87,2,1010.6,United Kingdom,1,2,2,3,223
16230,190,2,542.03,United Kingdom,3,1,2,2,122
16232,44,4,990.88,United Kingdom,1,3,3,3,333
16233,71,3,536.6800000000001,United Kingdom,1,2,3,2,232
16235,41,5,867.3100000000001,United Kingdom,1,3,4,3,343
16236,78,1,432.2,United Kingdom,3,2,1,2,212
16239,57,2,414.2,United Kingdom,3,2,2,2,222
16240,24,2,3718.8,United Kingdom,1,3,2,4,324
16241,10,13,2590.31,United Kingdom,2,4,4,4,444
16242,8,7,3579.86,United Kingdom,2,4,4,4,444
16243,34,2,409.1,United Kingdom,0,3,2,2,322
16244,212,2,1522.75,United Kingdom,1,1,2,3,123
16245,24,3,1413.66,United Kingdom,1,3,3,3,333
16247,170,1,114.56,United Kingdom,3,1,1,1,111
16248,62,1,152.94,United Kingdom,3,2,1,1,211
16249,53,5,1800.07,United Kingdom,1,2,4,4,244
16250,261,2,389.44,United Kingdom,3,1,2,2,122
16253,67,2,3683.86,United Kingdom,1,2,2,4,224
16255,17,8,2619.91,United Kingdom,2,4,4,4,444
16256,267,1,752.4300000000001,United Kingdom,3,1,1,3,113
16257,177,1,46.95,United Kingdom,3,1,1,1,111
16258,45,5,5203.51,United Kingdom,1,3,4,4,344
16260,51,1,1035.45,United Kingdom,1,3,1,3,313
16261,17,4,728.54,United Kingdom,0,4,3,3,433
16265,9,9,5447.0,United Kingdom,2,4,4,4,444
16266,74,7,861.89,United Kingdom,1,2,4,3,243
16268,71,2,667.65,United Kingdom,1,2,2,2,222
16270,353,1,1141.24,United Kingdom,3,1,1,3,113
16271,3,5,1404.64,United Kingdom,2,4,4,3,443
16272,117,1,411.7,United Kingdom,3,2,1,2,212
16274,373,1,351.75,United Kingdom,3,1,1,2,112
16275,197,1,559.87,United Kingdom,3,1,1,2,112
16276,177,1,810.6,United Kingdom,3,1,1,3,113
16278,100,1,566.38,United Kingdom,3,2,1,2,212
16279,21,3,1502.78,United Kingdom,1,3,3,3,333
16281,72,1,2062.06,United Kingdom,1,2,1,4,214
16282,340,1,168.3,United Kingdom,3,1,1,1,111
16283,6,5,1570.81,United Kingdom,2,4,4,3,443
16284,31,2,812.68,United Kingdom,0,3,2,3,323
16287,170,1,142.5,United Kingdom,3,1,1,1,111
16292,122,1,302.25,United Kingdom,3,2,1,1,211
16293,22,10,2248.9900000000002,United Kingdom,2,3,4,4,344
16295,10,4,1328.55,United Kingdom,0,4,3,3,433
16297,269,1,301.9,United Kingdom,3,1,1,1,111
16298,23,3,598.2,United Kingdom,0,3,3,2,332
16302,127,1,233.22,United Kingdom,3,2,1,1,211
16303,26,3,5360.63,United Kingdom,1,3,3,4,334
16305,139,1,361.22,United Kingdom,3,2,1,2,212
16306,214,6,632.27,United Kingdom,1,1,4,2,142
16308,38,4,2560.0,United Kingdom,1,3,3,4,334
16309,106,2,706.57,United Kingdom,3,2,2,3,223
16311,18,2,616.26,United Kingdom,0,4,2,2,422
16313,3,2,274.15000000000003,United Kingdom,0,4,2,1,421
16315,331,1,226.37,United Kingdom,3,1,1,1,111
16316,64,8,2938.91,United Kingdom,1,2,4,4,244
16317,120,3,1341.65,United Kingdom,1,2,3,3,233
16318,35,1,328.15000000000003,United Kingdom,0,3,1,2,312
16319,218,1,404.40000000000003,United Kingdom,3,1,1,2,112
16320,172,2,1038.46,Unspecified,1,1,2,3,123
16321,72,5,373.65000000000003,Australia,1,2,4,2,242
16322,1,2,326.75,United Kingdom,0,4,2,2,422
16323,196,1,207.50000000000003,United Kingdom,3,1,1,1,111
16324,128,3,408.59000000000003,United Kingdom,3,2,3,2,232
16325,47,3,594.24,United Kingdom,1,3,3,2,332
16326,6,14,3039.2200000000003,United Kingdom,2,4,4,4,444
16327,14,6,3820.27,United Kingdom,2,4,4,4,444
16330,18,3,251.91,United Kingdom,0,4,3,1,431
16332,28,7,1582.8,United Kingdom,1,3,4,3,343
16333,8,22,26626.8,United Kingdom,2,4,4,4,444
16337,37,1,151.05,United Kingdom,3,3,1,1,311
16338,157,1,214.8,United Kingdom,3,1,1,1,111
16339,284,1,94.05,United Kingdom,3,1,1,1,111
16340,107,1,534.31,United Kingdom,3,2,1,2,212
16341,25,4,1971.8700000000001,United Kingdom,1,3,3,4,334
16342,75,4,322.41,United Kingdom,1,2,3,2,232
16343,16,2,328.58,United Kingdom,0,4,2,2,422
16344,158,1,101.10000000000001,United Kingdom,3,1,1,1,111
16345,44,1,565.46,United Kingdom,0,3,1,2,312
16347,11,2,847.45,United Kingdom,0,4,2,3,423
16348,32,7,1415.65,United Kingdom,1,3,4,3,343
16349,291,1,53.5,United Kingdom,3,1,1,1,111
16350,21,4,1116.47,United Kingdom,1,3,3,3,333
16351,333,1,153.9,United Kingdom,3,1,1,1,111
16352,18,2,494.44,United Kingdom,0,4,2,2,422
16353,4,23,6675.71,United Kingdom,2,4,4,4,444
16354,63,2,395.8,United Kingdom,3,2,2,2,222
16356,198,3,211.77,United Kingdom,3,1,3,1,131
16357,33,3,658.88,United Kingdom,1,3,3,2,332
16358,1,4,2027.5,United Kingdom,2,4,3,4,434
16359,7,9,1750.92,United Kingdom,2,4,4,4,444
16360,5,6,3450.41,United Kingdom,2,4,4,4,444
16361,10,4,891.21,United Kingdom,0,4,3,3,433
16362,32,5,709.99,United Kingdom,1,3,4,3,343
16363,53,1,109.36000000000001,United Kingdom,3,2,1,1,211
16364,12,2,705.79,United Kingdom,0,4,2,3,423
16365,18,9,1540.42,United Kingdom,2,4,4,3,443
16366,19,1,327.3,United Kingdom,0,3,1,2,312
16367,37,2,800.67,United Kingdom,1,3,2,3,323
16368,2,2,479.91,United Kingdom,0,4,2,2,422
16369,18,3,1545.41,United Kingdom,1,4,3,3,433
16370,82,4,1301.91,United Kingdom,1,2,3,3,233
16372,33,2,355.73,United Kingdom,0,3,2,2,322
16374,66,2,466.73,United Kingdom,3,2,2,2,222
16376,9,2,974.96,United Kingdom,0,4,2,3,423
16377,267,1,676.2,United Kingdom,3,1,1,3,113
16378,247,3,362.95,United Kingdom,3,1,3,2,132
16379,4,4,2157.4,United Kingdom,2,4,3,4,434
16380,61,1,1743.1499999999999,United Kingdom,1,2,1,4,214
16383,75,2,643.76,United Kingdom,1,2,2,2,222
16384,90,2,584.5,United Kingdom,3,2,2,2,222
16385,60,3,554.86,United Kingdom,1,2,3,2,232
16386,29,2,302.57,United Kingdom,0,3,2,1,321
16387,323,1,94.36,United Kingdom,3,1,1,1,111
16389,53,4,1382.0700000000002,United Kingdom,1,2,3,3,233
16392,270,1,217.89000000000001,United Kingdom,3,1,1,1,111
16393,2,13,3040.96,United Kingdom,2,4,4,4,444
16394,57,5,1555.34,United Kingdom,1,2,4,3,243
16395,61,5,1482.06,United Kingdom,1,2,4,3,243
16398,154,2,1705.8,United Kingdom,1,1,2,4,124
16399,19,2,408.02,United Kingdom,0,3,2,2,322
16400,95,1,303.93,United Kingdom,3,2,1,1,211
16401,1,12,4098.32,United Kingdom,2,4,4,4,444
16402,265,2,293.45,United Kingdom,3,1,2,1,121
16403,312,1,177.5,United Kingdom,3,1,1,1,111
16404,70,1,443.05,United Kingdom,3,2,1,2,212
16405,302,2,167.25,United Kingdom,3,1,2,1,121
16406,19,1,154.35,United Kingdom,0,3,1,1,311
16407,13,10,2079.68,United Kingdom,2,4,4,4,444
16409,36,5,2022.98,United Kingdom,1,3,4,4,344
16411,19,2,211.7,United Kingdom,0,3,2,1,321
16412,54,1,135.99,United Kingdom,3,2,1,1,211
16413,57,1,262.2,United Kingdom,3,2,1,1,211
16414,22,2,126.25,United Kingdom,0,3,2,1,321
16415,44,1,200.27,United Kingdom,3,3,1,1,311
16416,27,3,1051.4,United Kingdom,1,3,3,3,333
16418,45,3,631.12,United Kingdom,1,3,3,2,332
16419,113,6,958.71,United Kingdom,1,2,4,3,243
16422,17,51,34684.4,United Kingdom,2,4,4,4,444
16423,25,1,346.12,United Kingdom,0,3,1,2,312
16424,191,1,133.56,United Kingdom,3,1,1,1,111
16425,302,1,302.7,United Kingdom,3,1,1,1,111
16426,2,10,1863.76,United Kingdom,2,4,4,4,444
16427,263,2,241.06,United Kingdom,3,1,2,1,121
16429,106,1,284.55,United Kingdom,3,2,1,1,211
16430,57,1,300.85,United Kingdom,3,2,1,1,211
16431,213,3,623.28,United Kingdom,3,1,3,2,132
16432,64,1,287.40000000000003,United Kingdom,3,2,1,1,211
16433,28,1,184.26,United Kingdom,0,3,1,1,311
16434,29,7,1511.8,United Kingdom,1,3,4,3,343
16438,6,5,798.35,United Kingdom,0,4,4,3,443
16440,8,5,3640.67,United Kingdom,2,4,4,4,444
16441,67,2,381.2,United Kingdom,3,2,2,2,222
16442,2,3,609.3,United Kingdom,0,4,3,2,432
16444,46,4,654.67,United Kingdom,1,3,3,2,332
16445,34,1,230.51,United Kingdom,0,3,1,1,311
16446,1,2,168472.5,United Kingdom,2,4,2,4,424
16447,136,1,255.91,United Kingdom,3,2,1,1,211
16448,198,1,182.99,United Kingdom,3,1,1,1,111
16449,198,2,707.69,United Kingdom,3,1,2,3,123
16450,150,1,311.92,United Kingdom,3,1,1,2,112
16451,88,1,266.97,United Kingdom,3,2,1,1,211
16454,45,2,6.9,United Kingdom,3,3,2,1,321
16455,64,7,1841.18,United Kingdom,1,2,4,4,244
16456,99,5,2158.18,United Kingdom,1,2,4,4,244
16457,218,1,208.36,United Kingdom,3,1,1,1,111
16458,3,18,3482.7400000000002,United Kingdom,2,4,4,4,444
16460,28,3,811.23,United Kingdom,1,3,3,3,333
16461,178,1,142.92,United Kingdom,3,1,1,1,111
16462,74,3,136.0,United Kingdom,3,2,3,1,231
16463,21,4,1422.4,United Kingdom,1,3,3,3,333
16464,20,3,1298.66,United Kingdom,1,3,3,3,333
16466,34,7,1595.96,United Kingdom,1,3,4,3,343
16468,74,1,74.9,United Kingdom,3,2,1,1,211
16469,24,4,625.42,United Kingdom,1,3,3,2,332
16470,52,4,752.77,United Kingdom,1,2,3,3,233
16471,275,1,223.95000000000002,United Kingdom,3,1,1,1,111
16473,165,3,316.11,United Kingdom,3,1,3,2,132
16474,7,7,1810.65,United Kingdom,2,4,4,4,444
16475,88,4,544.3,United Kingdom,1,2,3,2,232
16477,64,7,2494.46,United Kingdom,1,2,4,4,244
16478,25,3,331.0,United Kingdom,0,3,3,2,332
16479,10,2,300.83,United Kingdom,0,4,2,1,421
16480,76,1,769.29,United Kingdom,3,2,1,3,213
16482,16,1,220.62,United Kingdom,0,4,1,1,411
16483,192,1,139.35,United Kingdom,3,1,1,1,111
16484,174,2,404.3,United Kingdom,3,1,2,2,122
16485,77,1,363.65,United Kingdom,3,2,1,2,212
16488,33,3,498.8,United Kingdom,0,3,3,2,332
16491,47,1,731.5,United Kingdom,0,3,1,3,313
16493,80,4,1351.63,United Kingdom,1,2,3,3,233
16494,297,1,826.53,United Kingdom,3,1,1,3,113
16495,3,3,648.26,United Kingdom,0,4,3,2,432
16496,9,3,1599.52,United Kingdom,0,4,3,3,433
16497,50,6,2965.69,United Kingdom,1,3,4,4,344
16498,161,2,100.97,United Kingdom,3,1,2,1,121
16499,360,2,365.45,United Kingdom,3,1,2,2,122
16500,5,6,400.86,United Kingdom,0,4,4,2,442
16503,107,4,1431.93,United Kingdom,1,2,3,3,233
16504,25,1,465.88,United Kingdom,0,3,1,2,312
16505,32,1,777.6,United Kingdom,0,3,1,3,313
16506,20,2,90.30000000000001,United Kingdom,0,3,2,1,321
16509,297,1,363.70000000000005,United Kingdom,3,1,1,2,112
16510,372,1,248.1,United Kingdom,3,1,1,1,111
16511,22,3,918.33,United Kingdom,1,3,3,3,333
16513,5,4,874.59,United Kingdom,0,4,3,3,433
16515,52,5,1624.14,United Kingdom,1,2,4,3,243
16516,30,1,101.69999999999999,United Kingdom,0,3,1,1,311
16517,277,1,162.70000000000002,United Kingdom,3,1,1,1,111
16518,61,2,484.32,United Kingdom,3,2,2,2,222
16519,25,2,215.07999999999998,United Kingdom,0,3,2,1,321
16520,186,3,1046.57,United Kingdom,1,1,3,3,133
16523,2,21,9418.470000000001,United Kingdom,2,4,4,4,444
16525,2,26,13027.45,United Kingdom,2,4,4,4,444
16526,172,1,290.36,United Kingdom,3,1,1,1,111
16527,81,1,228.06,United Kingdom,3,2,1,1,211
16528,4,1,244.41,United Kingdom,0,4,1,1,411
16529,190,1,455.25,United Kingdom,3,1,1,2,112
16531,22,7,1244.59,United Kingdom,1,3,4,3,343
16532,18,3,6748.8,United Kingdom,1,4,3,4,434
16533,19,3,1082.81,United Kingdom,1,3,3,3,333
16535,5,1,593.75,United Kingdom,0,4,1,2,412
16536,110,1,548.12,United Kingdom,3,2,1,2,212
16539,3,4,1388.81,United Kingdom,0,4,3,3,433
16542,54,1,119.62,United Kingdom,3,2,1,1,211
16545,165,1,339.3,United Kingdom,3,1,1,2,112
16546,291,2,787.15,United Kingdom,3,1,2,3,123
16549,10,10,4034.9,United Kingdom,2,4,4,4,444
16550,109,5,2298.97,United Kingdom,1,2,4,4,244
16551,96,3,922.12,United Kingdom,1,2,3,3,233
16552,243,2,379.73,United Kingdom,3,1,2,2,122
16553,163,12,5719.82,United Kingdom,1,1,4,4,144
16554,42,3,837.1,United Kingdom,1,3,3,3,333
16555,35,2,285.89,United Kingdom,0,3,2,1,321
16556,67,7,3313.79,United Kingdom,1,2,4,4,244
16557,24,2,281.85,United Kingdom,0,3,2,1,321
16558,1,20,8338.49,United Kingdom,2,4,4,4,444
16560,27,2,841.41,United Kingdom,0,3,2,3,323
16561,6,2,511.12,United Kingdom,0,4,2,2,422
16563,54,1,1077.74,United Kingdom,1,2,1,3,213
16565,364,1,173.7,United Kingdom,3,1,1,1,111
16566,15,5,614.66,United Kingdom,0,4,4,2,442
16567,194,2,865.6,United Kingdom,3,1,2,3,123
16569,3,1,124.2,United Kingdom,0,4,1,1,411
16570,15,10,3738.4,United Kingdom,2,4,4,4,444
16571,27,3,1421.69,United Kingdom,1,3,3,3,333
16572,127,3,1009.6,United Kingdom,1,2,3,3,233
16573,85,2,663.61,United Kingdom,1,2,2,2,222
16574,71,1,451.44,United Kingdom,3,2,1,2,212
16581,183,1,105.84,United Kingdom,3,1,1,1,111
16582,113,1,313.62,United Kingdom,3,2,1,2,212
16583,374,1,233.45,United Kingdom,3,1,1,1,111
16584,80,2,936.08,United Kingdom,1,2,2,3,223
16586,249,1,463.95,United Kingdom,3,1,1,2,112
16587,232,1,225.15,United Kingdom,3,1,1,1,111
16589,71,3,459.24,United Kingdom,1,2,3,2,232
16591,69,1,213.5,United Kingdom,3,2,1,1,211
16592,4,16,4113.68,United Kingdom,2,4,4,4,444
16593,51,3,330.03,United Kingdom,0,3,3,2,332
16594,75,1,181.09,United Kingdom,3,2,1,1,211
16595,61,1,360.16,United Kingdom,3,2,1,2,212
16596,16,2,250.15,United Kingdom,0,4,2,1,421
16597,4,1,90.04,United Kingdom,0,4,1,1,411
16598,286,1,145.05,United Kingdom,3,1,1,1,111
16600,4,6,813.52,United Kingdom,0,4,4,3,443
16601,41,1,242.7,United Kingdom,3,3,1,1,311
16602,36,1,528.08,United Kingdom,0,3,1,2,312
16603,75,2,482.47,United Kingdom,3,2,2,2,222
16607,18,14,3347.71,United Kingdom,2,4,4,4,444
16609,15,7,5493.46,United Kingdom,2,4,4,4,444
16610,219,1,75.66,United Kingdom,3,1,1,1,111
16611,186,1,129.49,United Kingdom,3,1,1,1,111
16612,33,4,1187.66,United Kingdom,1,3,3,3,333
16613,70,1,618.59,United Kingdom,3,2,2,2,222
16614,183,1,506.19,United Kingdom,3,1,2,2,122
16616,15,2,500.42,United Kingdom,0,4,2,2,422
16617,236,1,151.85,United Kingdom,3,1,2,1,121
16618,31,5,2647.59,United Kingdom,1,3,4,4,344
16619,264,1,226.21,United Kingdom,3,1,2,1,121
16620,4,2,178.96,United Kingdom,0,4,2,1,421
